person,cant_checkouts_5,%checkouts,checkouts_ult_semana,act_primera_semana,act_ultima_semana,mayor_actividad_ult_semana,cant_modelos_distintos,cant_checkouts_dif_modelos,MAX(cant_interacciones_por_modelo),MEAN(cant_interacciones_por_modelo),Checkout max,Checkout mean,cant_lead_5to_mes,cant_modelos_que_consulto_stock
64e007de,4.0,3.8095238095238098,0.0,0.0,3.0,1,9.0,1.0,40.0,7.666666666666667,4.0,4.0,0.0,0.0
6323f503,1.0,8.333333333333332,0.0,0.0,0.0,0,2.0,1.0,6.0,3.5,1.0,1.0,0.0,0.0
f15379ee,1.0,4.3478260869565215,0.0,0.0,0.0,0,1.0,1.0,18.0,18.0,1.0,1.0,0.0,0.0
a610107d,1.0,4.545454545454546,0.0,0.0,0.0,0,6.0,1.0,4.0,2.3333333333333335,1.0,1.0,0.0,0.0
e5c918e4,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
2613f3bc,1.0,2.380952380952381,0.0,0.0,0.0,0,4.0,1.0,7.0,4.25,1.0,1.0,0.0,0.0
3a8280cb,5.0,5.376344086021505,0.0,0.0,0.0,0,14.0,2.0,14.0,2.857142857142857,3.0,2.5,0.0,0.0
d1df1bc1,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
c436656f,4.0,3.9603960396039604,1.0,3.0,15.0,1,11.0,3.0,15.0,5.090909090909091,2.0,1.3333333333333333,0.0,0.0
38864f78,1.0,2.1739130434782608,0.0,0.0,0.0,0,1.0,1.0,29.0,29.0,1.0,1.0,0.0,0.0
68b40cf6,4.0,2.083333333333333,4.0,0.0,108.0,1,16.0,2.0,67.0,9.1875,3.0,2.0,0.0,0.0
4b67690a,1.0,8.333333333333332,0.0,0.0,0.0,0,2.0,1.0,3.0,2.5,1.0,1.0,0.0,0.0
7dbdd99e,1.0,4.761904761904762,0.0,0.0,0.0,0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.0
78255cfe,1.0,2.631578947368421,0.0,0.0,0.0,0,11.0,1.0,11.0,2.8181818181818183,1.0,1.0,0.0,0.0
bb50d444,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
a32cc4a3,2.0,5.128205128205128,0.0,0.0,4.0,1,4.0,1.0,15.0,5.25,2.0,2.0,0.0,0.0
a183e26b,1.0,4.166666666666666,0.0,0.0,0.0,0,6.0,1.0,7.0,3.3333333333333335,1.0,1.0,0.0,0.0
4a0539b0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
01f38aae,1.0,1.7241379310344827,0.0,0.0,0.0,0,4.0,1.0,20.0,8.0,1.0,1.0,0.0,0.0
71d026c6,1.0,6.666666666666667,0.0,0.0,0.0,0,2.0,1.0,8.0,4.5,1.0,1.0,0.0,0.0
2f0ecdd3,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
62147633,0.0,0.0,0.0,97.0,0.0,0,14.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0
723b03b9,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
48aa9ea1,1.0,9.090909090909092,0.0,0.0,0.0,0,6.0,1.0,4.0,1.5,1.0,1.0,0.0,0.0
c4bd9de2,1.0,9.090909090909092,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
6c58c466,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
5fb1fe48,1.0,9.090909090909092,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
82859a93,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
5ac7c882,2.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0
60c8b9e0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3aa269a,1.0,9.090909090909092,0.0,0.0,0.0,0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
7be913aa,3.0,3.7037037037037033,0.0,0.0,0.0,0,8.0,1.0,34.0,7.625,3.0,3.0,0.0,0.0
4b7be54d,1.0,20.0,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
c0fe676e,1.0,2.5,0.0,0.0,0.0,0,4.0,1.0,5.0,2.5,1.0,1.0,0.0,0.0
551fad73,1.0,2.857142857142857,0.0,0.0,0.0,0,5.0,1.0,11.0,4.4,1.0,1.0,0.0,0.0
56240128,1.0,12.5,0.0,0.0,0.0,0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
6fd73c15,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
53524a9b,1.0,11.11111111111111,0.0,0.0,0.0,0,3.0,1.0,2.0,1.3333333333333333,1.0,1.0,0.0,0.0
2144112e,1.0,14.285714285714285,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
a680639a,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
b66f2d0a,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
fc459048,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2972bae1,1.0,20.0,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
bfc46387,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
7033d0aa,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
7cec373f,1.0,16.666666666666664,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
04b3cf8f,1.0,4.545454545454546,0.0,0.0,0.0,0,4.0,1.0,8.0,4.0,1.0,1.0,0.0,0.0
eaa79525,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,7.0,4.6,0.0,0.0,0.0,0.0
d9b01ddb,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
e7d33d90,0.0,0.0,0.0,37.0,0.0,0,4.0,0.0,29.0,13.75,0.0,0.0,0.0,0.0
ac953a6b,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,4.0,1.75,0.0,0.0,0.0,0.0
4d6dc2a9,1.0,5.88235294117647,0.0,0.0,0.0,0,2.0,1.0,6.0,3.5,1.0,1.0,0.0,0.0
05434466,6.0,1.7142857142857144,0.0,0.0,15.0,1,20.0,3.0,49.0,12.05,3.0,2.0,0.0,0.0
068b86b4,1.0,8.333333333333332,0.0,0.0,0.0,0,2.0,1.0,3.0,2.5,1.0,1.0,0.0,0.0
7178dab7,2.0,0.6944444444444444,0.0,23.0,0.0,0,7.0,1.0,120.0,33.857142857142854,2.0,2.0,0.0,0.0
ddc7a0aa,2.0,18.181818181818183,0.0,7.0,0.0,0,1.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0
299c30ea,2.0,3.7735849056603774,0.0,5.0,0.0,0,3.0,2.0,6.0,4.0,1.0,1.0,0.0,0.0
c1bfde7a,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
b2c961d4,1.0,1.25,0.0,16.0,0.0,0,8.0,1.0,28.0,7.5,1.0,1.0,0.0,0.0
979dc4be,1.0,7.6923076923076925,0.0,0.0,0.0,0,4.0,1.0,4.0,1.75,1.0,1.0,0.0,0.0
90696d53,5.0,2.5510204081632653,2.0,93.0,29.0,0,21.0,4.0,33.0,4.190476190476191,2.0,1.25,0.0,0.0
b13e1913,2.0,0.21905805038335158,1.0,223.0,349.0,1,62.0,2.0,147.0,10.903225806451612,1.0,1.0,0.0,0.0
ee418cde,5.0,3.546099290780142,0.0,0.0,0.0,0,3.0,1.0,103.0,35.0,5.0,5.0,0.0,0.0
94283c36,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,4.0,1.8333333333333333,0.0,0.0,0.0,0.0
150d41f6,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,39.0,13.25,0.0,0.0,0.0,0.0
9dd2af98,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8bd50d73,1.0,3.125,0.0,0.0,0.0,0,6.0,1.0,7.0,2.3333333333333335,1.0,1.0,0.0,0.0
3332b38c,1.0,7.6923076923076925,0.0,0.0,0.0,0,3.0,1.0,4.0,2.3333333333333335,1.0,1.0,0.0,0.0
d6d8e111,2.0,5.714285714285714,0.0,10.0,0.0,0,3.0,1.0,14.0,5.333333333333333,2.0,2.0,0.0,0.0
2be17bab,2.0,2.380952380952381,0.0,40.0,0.0,0,9.0,2.0,19.0,4.444444444444445,1.0,1.0,0.0,0.0
b23df71e,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15ec8da6,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
93d1226c,1.0,10.0,0.0,3.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
72af5522,1.0,2.941176470588235,0.0,0.0,0.0,0,5.0,1.0,7.0,3.4,1.0,1.0,0.0,0.0
fac2dc93,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c78495ea,1.0,8.333333333333332,0.0,0.0,0.0,0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
ca8beb0c,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0
6ef2fd08,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
d9f37bb0,1.0,1.2658227848101267,1.0,0.0,25.0,1,6.0,1.0,19.0,4.333333333333333,1.0,1.0,0.0,0.0
e8683d4b,2.0,4.3478260869565215,0.0,30.0,0.0,0,6.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0
bbbdca63,1.0,14.285714285714285,1.0,0.0,7.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
ec18c932,1.0,0.6944444444444444,1.0,0.0,40.0,1,29.0,1.0,9.0,2.5517241379310347,1.0,1.0,0.0,0.0
92ee4206,0.0,0.0,0.0,0.0,3.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6dafe738,1.0,33.33333333333333,1.0,0.0,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
c7b148a6,1.0,16.666666666666664,1.0,0.0,6.0,1,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
37e86723,0.0,0.0,0.0,0.0,6.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
e10c1944,2.0,12.5,2.0,0.0,16.0,1,2.0,1.0,4.0,2.5,2.0,2.0,0.0,0.0
03665977,3.0,18.75,3.0,0.0,16.0,1,1.0,1.0,11.0,11.0,3.0,3.0,0.0,0.0
956cb046,1.0,5.88235294117647,1.0,0.0,17.0,1,4.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0
c3fa3006,0.0,0.0,0.0,0.0,8.0,1,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
633f73e0,1.0,8.333333333333332,1.0,0.0,12.0,1,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
13887ea8,0.0,0.0,0.0,0.0,8.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
da2f3b4a,0.0,0.0,0.0,0.0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba7e9ed9,0.0,0.0,0.0,0.0,12.0,1,3.0,0.0,4.0,2.3333333333333335,0.0,0.0,0.0,0.0
ec0ff8dd,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
2b203b9e,1.0,16.666666666666664,1.0,0.0,6.0,1,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
aad6093b,3.0,25.0,1.0,0.0,7.0,1,2.0,2.0,3.0,3.0,2.0,1.5,0.0,0.0
cf1123be,1.0,9.090909090909092,1.0,0.0,11.0,1,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
91b3a0e0,0.0,0.0,0.0,0.0,14.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6ba9830c,1.0,10.0,1.0,0.0,10.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
a55c472a,0.0,0.0,0.0,0.0,3.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2f1c8c81,1.0,1.2345679012345678,1.0,0.0,81.0,1,9.0,1.0,20.0,6.444444444444445,1.0,1.0,0.0,0.0
daa5b64c,1.0,4.761904761904762,1.0,0.0,15.0,1,4.0,1.0,4.0,2.5,1.0,1.0,0.0,0.0
f5c0cc97,4.0,5.797101449275362,3.0,4.0,25.0,1,5.0,1.0,21.0,7.0,4.0,4.0,0.0,0.0
aec78307,0.0,0.0,0.0,0.0,3.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
cf687fd0,1.0,6.666666666666667,1.0,0.0,15.0,1,2.0,1.0,4.0,2.5,1.0,1.0,0.0,0.0
732a9d54,1.0,14.285714285714285,1.0,0.0,7.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
ed33581f,1.0,12.5,1.0,0.0,8.0,1,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
5ca663a7,1.0,14.285714285714285,1.0,0.0,7.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
3b40121a,1.0,5.88235294117647,1.0,0.0,10.0,1,1.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0
dc1aecbf,0.0,0.0,0.0,0.0,5.0,1,3.0,0.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0
4802fc6c,1.0,6.25,1.0,0.0,16.0,1,2.0,1.0,8.0,5.0,1.0,1.0,0.0,0.0
fe155eaf,1.0,6.25,1.0,0.0,16.0,1,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
50caa16d,1.0,5.88235294117647,1.0,0.0,17.0,1,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.0
658889ac,2.0,18.181818181818183,2.0,0.0,11.0,1,1.0,1.0,9.0,9.0,2.0,2.0,0.0,0.0
cd4e2470,8.0,72.72727272727273,8.0,0.0,11.0,1,1.0,1.0,9.0,9.0,8.0,8.0,0.0,0.0
326a36d7,2.0,40.0,2.0,0.0,5.0,1,1.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0
1d3117c7,1.0,7.142857142857142,1.0,0.0,14.0,1,1.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0
992b7e3a,1.0,6.25,1.0,0.0,16.0,1,3.0,1.0,3.0,2.3333333333333335,1.0,1.0,0.0,0.0
c7010fac,0.0,0.0,0.0,0.0,6.0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
69a3b4d1,1.0,3.4482758620689653,0.0,0.0,3.0,1,2.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0
f947694a,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
2caba06c,2.0,4.25531914893617,2.0,7.0,40.0,1,5.0,2.0,11.0,4.8,1.0,1.0,0.0,0.0
31be8332,1.0,12.5,1.0,0.0,8.0,1,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
3a6978c2,1.0,9.090909090909092,1.0,0.0,11.0,1,1.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0
48131c28,1.0,33.33333333333333,1.0,0.0,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
c3324a78,5.0,7.246376811594203,4.0,0.0,28.0,1,5.0,2.0,8.0,3.6,3.0,2.5,0.0,0.0
272c01eb,1.0,9.090909090909092,1.0,0.0,11.0,1,1.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0
e218ec55,1.0,6.666666666666667,1.0,0.0,15.0,1,2.0,1.0,5.0,4.5,1.0,1.0,0.0,0.0
15df3d2e,1.0,4.0,1.0,0.0,25.0,1,3.0,1.0,6.0,3.3333333333333335,1.0,1.0,0.0,0.0
522c659e,2.0,15.384615384615385,2.0,0.0,13.0,1,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
d442c9e3,1.0,5.555555555555555,0.0,0.0,0.0,0,2.0,1.0,6.0,3.5,1.0,1.0,0.0,0.0
9573ed7e,2.0,3.8461538461538463,0.0,0.0,0.0,0,2.0,1.0,20.0,14.5,2.0,2.0,0.0,0.0
d55e6db6,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
7b688000,1.0,100.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
779ee024,2.0,7.4074074074074066,0.0,0.0,0.0,0,3.0,1.0,9.0,3.6666666666666665,2.0,2.0,0.0,0.0
c487f022,1.0,3.7037037037037033,0.0,0.0,0.0,0,3.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0
1279eb7d,1.0,6.25,0.0,0.0,0.0,0,1.0,1.0,10.0,10.0,1.0,1.0,0.0,0.0
cebacef6,1.0,7.142857142857142,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
216247cd,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
64a9bf5c,3.0,25.0,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,3.0,3.0,0.0,0.0
614a8c99,1.0,8.333333333333332,0.0,0.0,0.0,0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
6cc14fe0,5.0,5.154639175257731,0.0,0.0,0.0,0,5.0,1.0,41.0,9.8,5.0,5.0,0.0,0.0
4523caea,1.0,2.857142857142857,0.0,0.0,0.0,0,5.0,1.0,12.0,5.6,1.0,1.0,0.0,0.0
50333768,3.0,1.3100436681222707,0.0,0.0,2.0,1,26.0,2.0,13.0,3.5384615384615383,2.0,1.5,0.0,0.0
783b8fe4,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
069a72e5,2.0,22.22222222222222,0.0,0.0,0.0,0,1.0,1.0,5.0,5.0,2.0,2.0,0.0,0.0
c51ab12d,1.0,5.88235294117647,0.0,0.0,0.0,0,2.0,1.0,5.0,3.5,1.0,1.0,0.0,0.0
fa53d620,2.0,18.181818181818183,0.0,0.0,0.0,0,1.0,1.0,8.0,8.0,2.0,2.0,0.0,0.0
bd52fb74,9.0,4.972375690607735,0.0,0.0,13.0,1,30.0,3.0,25.0,4.8,4.0,3.0,0.0,0.0
f04778ea,1.0,6.666666666666667,0.0,0.0,0.0,0,4.0,1.0,4.0,1.75,1.0,1.0,0.0,0.0
b60d44a1,3.0,15.0,0.0,0.0,0.0,0,1.0,1.0,6.0,6.0,3.0,3.0,0.0,0.0
8ea937ac,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
408f62ca,1.0,14.285714285714285,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
70a17cf1,2.0,50.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0
e03a03fa,1.0,6.666666666666667,0.0,0.0,3.0,1,3.0,1.0,4.0,2.6666666666666665,1.0,1.0,0.0,0.0
7c0d8ee1,2.0,10.0,0.0,0.0,0.0,0,2.0,2.0,6.0,5.0,1.0,1.0,0.0,0.0
07cde923,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,7.0,2.05,0.0,0.0,0.0,0.0
d40dc33b,2.0,18.181818181818183,0.0,0.0,0.0,0,1.0,1.0,7.0,7.0,2.0,2.0,0.0,0.0
fc7bff27,2.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0
3475b555,1.0,2.941176470588235,0.0,21.0,0.0,0,2.0,1.0,19.0,11.5,1.0,1.0,0.0,0.0
0af65575,3.0,2.4390243902439024,0.0,0.0,0.0,0,20.0,2.0,31.0,4.5,2.0,1.5,0.0,0.0
d2329ee6,2.0,14.285714285714285,0.0,0.0,0.0,0,1.0,1.0,8.0,8.0,2.0,2.0,0.0,0.0
ad36470b,1.0,6.25,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
2d678e3c,1.0,5.555555555555555,0.0,0.0,0.0,0,1.0,1.0,9.0,9.0,1.0,1.0,0.0,0.0
cf70c3b0,1.0,5.263157894736842,0.0,0.0,0.0,0,6.0,1.0,3.0,1.6666666666666667,1.0,1.0,0.0,0.0
db7c72b1,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
c162cdb5,1.0,100.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
a44ebf05,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
2fc5e678,1.0,2.564102564102564,0.0,0.0,0.0,0,3.0,1.0,15.0,10.666666666666666,1.0,1.0,0.0,0.0
95a7e6df,1.0,50.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
7e5e7329,0.0,0.0,0.0,0.0,9.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1ca3b049,2.0,11.11111111111111,2.0,0.0,18.0,1,2.0,2.0,6.0,4.5,1.0,1.0,0.0,0.0
ba451885,1.0,2.857142857142857,1.0,0.0,24.0,1,1.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0
1501fa2c,1.0,50.0,1.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
9dc314e1,1.0,12.5,1.0,0.0,8.0,1,2.0,1.0,3.0,2.5,1.0,1.0,0.0,0.0
588cf2c3,1.0,1.8867924528301887,1.0,0.0,16.0,1,9.0,1.0,5.0,2.2222222222222223,1.0,1.0,0.0,0.0
60cf3b9c,2.0,1.2195121951219512,2.0,0.0,164.0,1,25.0,1.0,7.0,2.52,2.0,2.0,0.0,0.0
5693236f,2.0,2.5974025974025974,1.0,0.0,56.0,1,8.0,2.0,32.0,8.375,1.0,1.0,0.0,0.0
c63f1138,1.0,14.285714285714285,1.0,0.0,7.0,1,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
1fe31f13,1.0,16.666666666666664,1.0,0.0,6.0,1,2.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0
89216506,1.0,4.3478260869565215,1.0,0.0,23.0,1,5.0,1.0,6.0,2.6,1.0,1.0,0.0,0.0
c93fa696,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
b899ac92,1.0,25.0,1.0,0.0,4.0,1,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
2ca2fcee,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
482067ed,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
f119cf4b,1.0,9.090909090909092,0.0,0.0,0.0,0,3.0,1.0,3.0,1.6666666666666667,1.0,1.0,0.0,0.0
e0a9fd7c,1.0,9.090909090909092,0.0,0.0,0.0,0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
ac91c968,1.0,11.11111111111111,0.0,0.0,0.0,0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
5b0ec578,2.0,4.3478260869565215,0.0,0.0,0.0,0,5.0,2.0,18.0,6.6,1.0,1.0,0.0,0.0
b1c5b8ca,1.0,4.761904761904762,0.0,0.0,0.0,0,1.0,1.0,15.0,15.0,1.0,1.0,0.0,0.0
7c9a2361,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0
950d4135,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c1b502a4,1.0,6.25,0.0,0.0,0.0,0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
12986e20,2.0,4.444444444444445,0.0,0.0,0.0,0,3.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
a9c008a2,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
707f1060,1.0,12.5,0.0,0.0,0.0,0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0
cc1fec97,1.0,14.285714285714285,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
9aacd29f,4.0,6.896551724137931,0.0,0.0,0.0,0,5.0,1.0,22.0,6.8,4.0,4.0,0.0,0.0
88e222e9,1.0,6.666666666666667,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
66f08f93,1.0,6.25,0.0,0.0,0.0,0,2.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0
8fa995dd,1.0,25.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
4109dc6f,1.0,10.0,0.0,0.0,0.0,0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
3389e337,1.0,5.263157894736842,0.0,0.0,0.0,0,5.0,1.0,4.0,2.4,1.0,1.0,0.0,0.0
87a0c599,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
90c477dd,1.0,7.142857142857142,0.0,0.0,0.0,0,2.0,1.0,4.0,3.5,1.0,1.0,0.0,0.0
31023672,1.0,4.545454545454546,0.0,0.0,0.0,0,3.0,1.0,10.0,5.333333333333333,1.0,1.0,0.0,0.0
0a390749,1.0,5.88235294117647,0.0,0.0,0.0,0,3.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0
ec612dba,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
39cf5e24,1.0,12.5,0.0,0.0,0.0,0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
b80a4b9e,0.0,0.0,0.0,0.0,0.0,0,13.0,0.0,5.0,2.3076923076923075,0.0,0.0,0.0,0.0
755a1aa1,1.0,33.33333333333333,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
b29a0794,3.0,5.769230769230769,0.0,0.0,0.0,0,4.0,1.0,16.0,5.5,3.0,3.0,0.0,0.0
1fe5dd13,2.0,9.090909090909092,0.0,0.0,0.0,0,1.0,1.0,8.0,8.0,2.0,2.0,0.0,0.0
23b5bb63,1.0,1.5384615384615385,0.0,0.0,0.0,0,7.0,1.0,4.0,2.142857142857143,1.0,1.0,0.0,0.0
792d787f,1.0,50.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
f405f866,2.0,14.285714285714285,0.0,0.0,0.0,0,2.0,1.0,4.0,2.5,2.0,2.0,0.0,0.0
