person,busco_top_5_visitas,visito_mas_que_el_promedio,siempre_incrementando,inc_ultimo_mes,mismo_interes_ultimos_dos_meses,ingreso_el_ultimo_mes,ingreso_ultima_quincena
d64c1ef3,0.0,False,0,1,0,True,True
ccf2852c,0.0,False,0,1,0,True,True
f0db5046,1.0,False,0,1,0,True,True
ea9d8548,0.0,False,0,1,0,True,True
c9194c27,1.0,True,0,1,0,True,True
930105c5,0.0,True,0,1,0,True,True
c0e9e3ba,1.0,True,0,1,1,True,True
58d1197b,0.0,False,0,1,0,True,True
2b6e7920,0.0,True,0,1,0,True,True
9a4c0b7c,1.0,True,0,1,0,True,False
e5eae7b3,0.0,True,0,1,0,True,True
e85297af,0.0,True,0,1,0,True,True
66348580,1.0,True,0,1,0,True,False
99cea75c,0.0,True,0,1,1,True,True
6499b2f9,1.0,True,0,1,0,True,True
11725733,0.0,True,0,1,0,True,False
46024cf0,0.0,True,0,1,0,True,True
2a0492fe,0.0,True,0,1,0,True,False
ccadfe49,0.0,True,0,1,0,True,True
41ad080b,0.0,True,0,1,0,True,True
7b88de92,0.0,True,0,1,0,True,True
f9cceeaf,1.0,True,0,1,0,True,True
610a1ccf,0.0,True,0,1,1,True,True
681ec697,0.0,True,0,1,1,True,True
dbb87dc5,1.0,True,0,1,0,True,False
3dfb6743,0.0,True,0,1,0,True,True
95dea19c,0.0,False,0,1,0,True,True
c779e559,0.0,False,0,1,0,True,True
00ea5497,0.0,True,0,1,0,True,False
e49e1680,0.0,True,0,1,0,True,True
cb0d9f11,0.0,True,0,1,0,True,True
7cd438f1,0.0,False,0,1,0,True,False
c3c5a53e,1.0,True,0,1,0,True,True
692dc907,1.0,True,0,1,0,True,True
5922b6d8,0.0,True,0,1,0,True,True
9d727634,0.0,True,0,1,0,True,True
c35bf408,1.0,True,0,1,1,True,True
e2a3c1b3,0.0,True,0,1,0,True,True
4e7b4df4,0.0,True,0,1,0,True,False
c197b684,1.0,True,0,1,1,True,True
5d7d7918,1.0,True,0,1,0,True,True
fe584909,0.0,True,0,1,0,True,True
eaf48854,1.0,True,0,1,0,True,True
6a5ad93c,1.0,True,0,1,0,True,True
5111f6dd,0.0,True,0,1,0,True,True
36183d6a,1.0,True,0,1,0,True,True
5af60518,0.0,True,0,1,0,True,True
fa7dbe17,0.0,True,0,1,0,True,True
7d5e9723,1.0,False,0,1,0,True,True
d90f01b4,0.0,True,0,1,0,True,True
490b0a3f,0.0,True,0,1,0,True,True
96604581,1.0,False,0,1,0,True,True
6a7d7ba1,0.0,True,0,1,0,True,True
af56eae7,0.0,True,0,1,0,True,True
0f5076d0,1.0,True,0,1,1,True,True
7d30bbf6,0.0,True,0,1,0,True,True
90706a6a,0.0,False,0,1,0,True,True
ff09d3ba,0.0,False,0,1,0,True,True
9ad9744d,0.0,True,0,0,0,True,True
882d2b8c,0.0,False,0,1,0,True,True
f2b723b3,0.0,False,0,1,0,True,True
0f2d97d4,1.0,True,0,1,0,True,True
ef37fae9,0.0,True,0,1,0,True,True
9c75bd65,1.0,True,0,1,0,True,True
2e5b32f2,0.0,False,0,1,0,True,True
7508b51c,0.0,True,0,1,1,True,True
822b4412,0.0,True,0,1,0,True,True
ce3d953b,1.0,True,0,1,0,True,True
1c2db492,0.0,True,0,1,0,True,True
dd034d71,1.0,True,0,0,0,True,True
0db88c11,0.0,False,0,1,0,True,True
050956cd,0.0,False,0,1,0,True,True
455b577c,1.0,True,0,1,0,True,True
bd4e4473,1.0,True,0,1,1,True,True
3026137b,0.0,False,0,1,0,True,True
0997ea9c,0.0,True,0,1,0,True,True
d619d363,0.0,True,0,1,1,True,True
baf951e2,0.0,True,0,1,0,True,True
2910e698,1.0,True,0,1,0,True,True
f9881a9d,0.0,True,0,1,0,True,True
0aac3579,0.0,False,0,1,0,True,True
0517f1f4,1.0,False,0,1,0,True,True
1935d02d,0.0,True,0,0,1,True,True
8e5e1569,0.0,False,0,1,0,True,True
0b7177ad,1.0,False,0,1,0,True,True
c7704fd4,1.0,True,0,1,0,True,True
0ef0b96b,0.0,True,0,1,0,True,True
0432dba1,1.0,True,0,1,0,True,True
9dd0451d,0.0,False,0,1,0,True,True
e80d091f,0.0,True,0,1,0,True,True
1c9257eb,0.0,True,0,1,0,True,True
7de7f4cd,0.0,True,0,1,0,True,True
21588b01,1.0,True,0,1,0,True,True
0a3eacbb,0.0,False,0,1,0,True,True
1bbad04b,0.0,True,0,1,0,True,True
14603996,0.0,True,0,1,0,True,True
9bf6eb08,0.0,True,0,1,0,True,True
3e68e775,0.0,True,0,1,0,True,True
ba0c0fd6,1.0,True,0,1,0,True,True
b5f1e424,0.0,False,0,1,0,True,True
c691100d,0.0,True,0,1,0,True,True
5237db81,0.0,True,0,1,0,True,True
2954bbe3,1.0,False,0,1,0,True,True
b6095c5d,0.0,False,0,1,0,True,True
f9468f94,0.0,True,0,1,0,True,True
77973caa,0.0,True,0,1,0,True,True
f0544bc2,0.0,True,0,1,0,True,True
9ee8b95d,0.0,True,0,1,0,True,True
33dd2021,0.0,True,0,1,0,True,True
2fecc58c,0.0,True,0,0,0,True,True
c813213c,0.0,True,0,1,0,True,True
f9b343c9,0.0,True,0,1,0,True,True
01692bd2,0.0,False,0,1,0,True,True
132f5ea5,1.0,False,0,1,0,True,True
eaaa6a7b,1.0,True,0,1,0,True,True
e46581b8,1.0,True,0,1,0,True,True
22afaf0a,1.0,True,0,1,0,True,True
6721d3a1,0.0,True,0,1,0,True,True
394b0858,1.0,True,0,1,0,True,True
a82396ed,0.0,True,0,1,0,True,True
65281169,0.0,True,0,1,0,True,True
3888b7bc,1.0,True,0,1,1,True,True
fcc93318,0.0,True,0,1,0,True,True
cdf3bc4f,0.0,False,0,1,0,True,True
3ec10016,0.0,False,0,1,0,True,True
1398807b,0.0,True,0,1,0,True,True
4b5b762d,0.0,True,0,1,0,True,True
06d72f24,1.0,False,0,1,0,True,True
a608c50c,0.0,False,0,0,0,True,True
b52ea4aa,1.0,False,0,1,0,True,True
f8a2d7dd,0.0,True,0,1,0,True,True
63fc9d0c,0.0,True,0,1,0,True,True
bb6e3416,0.0,True,0,1,0,True,True
ebb77090,0.0,True,0,1,0,True,True
9e77dca4,0.0,True,0,1,0,True,True
b42d4b21,0.0,True,0,1,0,True,True
38ca5f6f,0.0,True,0,1,0,True,True
73cf0c47,0.0,True,0,1,0,True,True
d844ebe7,0.0,True,0,1,0,True,True
aa297476,1.0,True,0,1,0,True,True
ff57d695,1.0,False,0,1,0,True,True
2c67cade,1.0,True,0,1,0,True,True
0a1991b0,0.0,False,0,1,0,True,True
c9f75479,0.0,True,0,1,0,True,True
5c68058b,0.0,False,0,1,0,True,True
8fe2dd34,0.0,False,0,1,0,True,True
76cc65bd,1.0,True,0,0,0,True,True
3c379667,0.0,False,0,1,0,True,True
a2b14166,1.0,True,0,1,0,True,True
72d0c370,1.0,False,0,1,0,True,True
74905555,1.0,False,0,1,0,True,True
ac026227,0.0,True,0,1,0,True,True
d76646ce,1.0,False,0,1,0,True,True
034ab8b8,0.0,True,0,1,0,True,True
64af722c,1.0,True,0,1,0,True,True
e195d5b4,0.0,True,0,1,0,True,True
6fd152f2,1.0,False,0,1,0,True,True
e69db5fa,0.0,True,0,1,0,True,True
1896e39a,0.0,False,0,1,0,True,True
62701423,0.0,False,0,1,0,True,True
668121d0,0.0,True,0,1,0,True,True
fec3aec1,0.0,True,0,1,0,True,True
9a9366bb,0.0,True,0,1,0,True,True
bc5e4954,0.0,False,0,1,0,True,True
5a931a0b,0.0,True,0,1,0,True,True
897d2fe0,0.0,True,0,1,0,True,True
45fa46a3,1.0,True,0,1,0,True,True
71883da4,0.0,True,0,1,0,True,True
272aa790,0.0,True,0,1,0,True,True
54df7980,0.0,False,0,1,0,True,True
6746de55,0.0,True,0,1,0,True,True
c5229d41,0.0,True,0,1,0,True,True
4173aaec,0.0,False,0,1,0,True,True
097c939e,0.0,False,0,1,0,True,True
e76d8aa7,0.0,False,0,1,0,True,True
f7875123,0.0,False,0,1,0,True,True
7cdea635,1.0,True,0,1,0,True,True
8bbe2695,1.0,True,0,1,0,True,True
c288cd85,1.0,True,0,1,0,True,True
923238d6,0.0,False,0,1,0,True,True
c238ff26,0.0,False,0,1,0,True,True
ef707051,0.0,True,0,1,0,True,True
52242401,1.0,True,0,1,0,True,True
a53dd5ef,1.0,False,0,1,0,True,True
4eec4b16,0.0,True,0,1,0,True,True
614cdb26,0.0,True,0,1,0,True,True
3b2f6ff4,0.0,True,0,1,0,True,True
b25fa29e,0.0,True,0,1,0,True,True
be66b27c,1.0,True,0,1,0,True,True
b0fcad9e,0.0,True,0,1,0,True,True
fbf6b622,1.0,False,0,1,0,True,True
4530900f,0.0,True,0,1,0,True,True
82c3141c,0.0,True,0,1,0,True,True
c789b1b3,0.0,False,0,1,0,True,True
de1a55e7,0.0,False,0,1,0,True,True
655ae46c,0.0,True,0,1,0,True,True
732f9589,1.0,True,0,1,0,True,True
e116be67,0.0,True,0,1,0,True,True
f92c581f,0.0,False,0,1,0,True,True
78e5c963,0.0,True,0,1,0,True,True
0aae4632,1.0,True,0,1,0,True,True
95f9b1ce,1.0,True,0,1,0,True,True
9866b2fc,1.0,True,0,1,0,True,True
f4b05a03,0.0,True,0,1,0,True,True
8c4d9ff4,0.0,True,0,1,0,True,True
98e349f4,0.0,True,0,1,1,True,True
18431968,1.0,True,0,1,0,True,True
44c42d56,1.0,True,0,1,0,True,True
1803b566,1.0,False,0,1,0,True,True
4b1f25c2,0.0,False,0,1,0,True,True
81cf2895,0.0,True,0,1,0,True,True
549e0fff,0.0,False,0,1,0,True,True
7adac566,1.0,True,0,1,0,True,True
3732491b,1.0,False,0,1,0,True,True
e1fb16f1,0.0,False,0,1,0,True,True
71185898,0.0,True,0,1,0,True,True
e29b761d,1.0,True,0,1,0,True,True
ded632f5,0.0,True,0,1,0,True,True
626396df,1.0,True,0,1,1,True,True
6139fae6,1.0,True,0,1,0,True,True
6a3b1fce,0.0,True,0,1,0,True,True
c7b93183,0.0,True,0,1,0,True,True
022bd951,1.0,False,0,1,0,True,True
58dbe3cd,1.0,True,0,1,0,True,True
cae322fd,1.0,True,0,1,0,True,True
14ccdf7e,0.0,True,0,1,0,True,True
fe3bd5f8,0.0,True,0,1,0,True,True
a59b73f6,0.0,False,0,1,0,True,True
07d02c79,0.0,True,0,1,0,True,True
ae843703,1.0,False,0,1,0,True,True
4317e42e,1.0,True,0,1,0,True,True
628c5dde,0.0,True,0,1,0,True,True
b667e544,0.0,False,0,1,0,True,True
30282488,1.0,True,0,1,0,True,True
d1a05860,1.0,False,0,1,0,True,True
fbc82de0,0.0,True,0,1,0,True,True
38c42ada,0.0,True,0,1,0,True,True
65f5913c,0.0,False,0,1,0,True,True
750ecd84,0.0,True,0,1,0,True,True
6c2c9d65,1.0,False,0,1,0,True,True
ff8798aa,0.0,True,0,1,0,True,True
3e019090,0.0,False,0,1,0,True,True
1c0b5773,1.0,False,0,1,0,True,True
0e900f11,0.0,True,0,1,0,True,True
09777e7a,1.0,True,0,1,0,True,True
992f39f1,0.0,True,0,1,1,True,True
344078fa,0.0,True,0,1,0,True,True
52ccbf5d,0.0,True,0,1,0,True,True
225c5330,0.0,True,0,1,0,True,True
7eb53401,1.0,True,0,1,0,True,True
771925f4,1.0,False,0,1,0,True,True
57232fd1,0.0,True,0,1,0,True,True
de591eb9,1.0,False,0,1,0,True,True
37ec3fbd,0.0,False,0,1,0,True,True
26ad8c3b,1.0,False,0,1,0,True,True
574f0cb2,1.0,True,0,1,0,True,True
3a5539a9,0.0,True,0,1,0,True,True
39803ddf,0.0,False,0,1,0,True,True
1c5d9b1c,1.0,True,0,1,0,True,True
c057c2de,1.0,True,0,1,0,True,True
9caf8a87,0.0,True,0,1,0,True,True
47b3202f,0.0,False,0,1,0,True,True
8003b689,0.0,False,0,1,0,True,True
62c99192,0.0,True,0,1,0,True,True
137b7e13,0.0,True,0,1,0,True,True
266017a6,0.0,True,0,1,0,True,True
4a7c182d,0.0,False,0,1,0,True,True
2157edb0,1.0,True,0,1,0,True,True
319e06d8,1.0,False,0,1,0,True,True
7f09398f,0.0,True,0,1,1,True,True
3325e232,0.0,True,0,1,0,True,True
dc4bdc68,0.0,True,0,1,0,True,True
326da679,0.0,True,0,1,0,True,True
8f1980fb,0.0,False,0,1,0,True,True
b34ae0b9,1.0,True,0,1,0,True,True
6caf649a,0.0,True,0,1,0,True,True
e6748804,1.0,True,0,1,0,True,True
f30d4743,0.0,True,0,1,0,True,True
630939b9,0.0,False,0,1,0,True,True
21514d45,0.0,False,0,1,0,True,True
5aeb98ec,0.0,False,0,1,0,True,True
c37ad314,0.0,True,0,1,0,True,True
8dfcf44d,1.0,True,0,1,0,True,True
7c3a94be,0.0,False,0,1,0,True,True
2d343c01,0.0,True,0,1,0,True,True
d7f66ab1,1.0,False,0,1,0,True,True
13e693ec,0.0,False,0,1,0,True,True
a4635685,0.0,True,0,1,0,True,True
ca619339,1.0,False,0,1,0,True,True
b13a96fd,1.0,True,0,1,0,True,True
80c86cb6,0.0,False,0,1,0,True,True
cd3c34e5,0.0,True,0,1,0,True,True
213f896e,1.0,True,0,1,0,True,True
c936773e,1.0,True,0,1,0,True,True
d9c1f0e3,1.0,False,0,1,0,True,True
076cf4cd,0.0,True,0,1,0,True,True
276981d4,0.0,False,0,1,0,True,True
1e6c6b03,0.0,True,0,1,0,True,True
4f3320ee,1.0,False,0,1,0,True,True
3fbd0e9c,0.0,True,0,1,0,True,True
cb4109f8,1.0,True,0,1,0,True,True
105566dd,0.0,True,0,1,0,True,True
add7da68,1.0,False,0,1,0,True,True
9c5c05ec,0.0,False,0,1,0,True,True
817e3e68,0.0,False,0,1,0,True,True
52f78f42,0.0,True,0,1,0,True,True
c779ba69,1.0,False,0,1,0,True,True
fd4e80ae,0.0,False,0,1,0,True,True
8c84b554,0.0,True,0,0,0,True,True
cc22a74d,0.0,False,0,1,0,True,True
17dffddb,0.0,True,0,1,0,True,True
dd288820,1.0,True,0,1,0,True,True
c12b5d09,0.0,False,0,1,0,True,True
30392c9d,1.0,False,0,1,0,True,True
aecdf074,0.0,True,0,1,0,True,True
fd015df5,0.0,False,0,1,0,True,True
f07b4328,0.0,True,0,1,0,True,True
20ff9ba3,1.0,False,0,1,0,True,True
acd3f852,0.0,True,0,1,0,True,True
f124a875,1.0,True,0,1,0,True,True
50e5559d,0.0,False,0,1,0,True,True
b227fbdb,0.0,True,0,1,0,True,True
ff2ffecf,0.0,True,0,1,1,True,True
3ce9a5a3,0.0,True,0,1,0,True,True
e900bcb4,0.0,False,0,1,0,True,True
67c34034,0.0,True,0,1,0,True,True
3346b54f,0.0,False,0,1,0,True,True
6803ab57,0.0,False,0,1,0,True,True
d7e38715,0.0,False,0,1,0,True,True
ba4b3d23,0.0,False,0,1,0,True,True
a4227fbc,1.0,True,0,1,0,True,True
f439ab38,0.0,False,0,1,0,True,True
a919cebd,0.0,False,0,1,0,True,True
b6b45b69,0.0,True,0,1,0,True,True
051509f1,0.0,False,0,1,0,True,True
b96ab3e6,1.0,True,0,1,0,True,True
e178f53c,0.0,True,0,1,0,True,True
8d975212,0.0,False,0,1,0,True,True
6cc05261,1.0,True,0,0,1,True,True
c33186f3,0.0,False,0,1,0,True,True
bad76a88,0.0,False,0,1,0,True,True
6c187432,0.0,False,0,1,0,True,True
ec0a7a06,1.0,True,0,1,0,True,True
78656a84,0.0,True,0,1,0,True,True
3da731e5,0.0,True,0,1,0,True,True
ffacfff0,0.0,False,0,1,0,True,True
9e4c4c9b,0.0,True,0,1,0,True,True
b0b32202,1.0,True,0,1,1,True,True
c6238b62,1.0,True,0,1,0,True,True
ce87e218,0.0,False,0,1,0,True,True
ea856988,0.0,True,0,1,0,True,True
850dbf07,1.0,False,0,1,0,True,True
a3f2a098,0.0,False,0,1,0,True,True
bea1bf99,1.0,False,0,1,0,True,True
42b321e3,0.0,False,0,1,0,True,True
c6237cac,0.0,False,0,1,0,True,True
184dc8d0,0.0,False,0,1,0,True,True
a1d203a5,0.0,True,0,1,0,True,True
85bf1ae0,0.0,True,0,1,0,True,True
e146472e,0.0,True,0,1,0,True,True
31e8e9fd,0.0,True,0,1,0,True,True
9b1b5c54,0.0,True,0,1,0,True,True
ae7c5e4c,0.0,True,0,1,0,True,True
5d867ece,0.0,False,0,1,0,True,True
aaf0fa6e,0.0,True,0,1,0,True,True
b5f53690,0.0,True,0,1,0,True,True
bab4ec28,0.0,False,0,1,0,True,True
1c56c77b,1.0,True,0,1,0,True,True
c5d02819,0.0,True,0,1,0,True,True
37000cb0,0.0,False,0,1,0,True,True
c0773975,1.0,True,0,1,0,True,True
9d015ecb,0.0,True,0,1,0,True,True
220cf640,0.0,True,0,1,0,True,True
c885421b,1.0,True,0,1,0,True,True
5b3d9cdd,0.0,True,0,1,0,True,True
8ea36b73,0.0,False,0,1,0,True,True
74fdc516,0.0,True,0,1,0,True,True
707851e1,1.0,False,0,1,0,True,True
38f7aafa,0.0,True,0,1,0,True,True
6dd2ba86,0.0,True,0,1,0,True,True
7a433bd9,0.0,True,0,1,0,True,True
d11e26d1,0.0,False,0,1,0,True,True
290a7774,0.0,True,0,1,0,True,True
94439847,1.0,True,0,1,0,True,True
529345c6,0.0,False,0,1,0,True,True
3d0efac4,0.0,False,0,1,0,True,True
70c28ee8,0.0,False,0,1,0,True,True
f421150f,1.0,True,0,1,0,True,True
5a31db30,0.0,False,0,1,0,True,True
afddc411,1.0,False,0,1,0,True,True
1ab2a6c1,0.0,False,0,1,0,True,True
909adcbe,0.0,True,0,1,1,True,True
77cae174,1.0,False,0,1,0,True,True
f4ca263b,0.0,True,0,1,0,True,True
edbc8b59,0.0,True,0,1,0,True,True
8838575d,1.0,True,0,1,0,True,True
b96924a5,0.0,True,0,1,0,True,True
1e385156,1.0,True,0,1,0,True,True
39fecd26,0.0,False,0,1,0,True,True
75d93fec,0.0,False,0,1,0,True,True
0b4341bb,1.0,False,0,1,0,True,True
06cd617a,0.0,True,0,1,0,True,True
be9c1bd4,0.0,False,0,1,0,True,True
e1b460e8,1.0,True,0,1,0,True,True
ab79959e,0.0,False,0,1,0,True,True
8dad3b43,1.0,True,0,1,0,True,True
8e95a791,1.0,False,0,1,0,True,True
cb015e4a,0.0,True,0,1,0,True,True
6f44a466,0.0,False,0,1,0,True,True
f370747a,0.0,True,0,1,0,True,True
a97104e8,1.0,True,0,1,0,True,True
48488f7d,1.0,True,0,1,0,True,True
3fd6ca7f,0.0,True,0,1,0,True,True
f5fde523,1.0,False,0,1,0,True,True
8d312b93,0.0,False,0,1,0,True,True
79f16475,1.0,True,0,1,0,True,True
2d5f1c1c,0.0,False,0,1,0,True,True
eb48a0aa,0.0,True,0,1,0,True,True
0c1c6a9d,1.0,True,0,1,0,True,True
d5f9ded3,1.0,True,0,1,0,True,True
67ad5488,0.0,False,0,1,0,True,True
71b056c2,0.0,True,0,1,0,True,True
0c90b3c1,1.0,True,0,1,0,True,True
28aef7f8,0.0,True,0,1,0,True,True
5f6ec104,0.0,False,0,1,0,True,True
7ae94d49,0.0,False,0,1,0,True,True
504d36a4,0.0,False,0,1,0,True,True
fbecc55a,0.0,True,0,1,0,True,True
4c04c63f,0.0,False,0,1,0,True,True
79786e37,1.0,False,0,1,0,True,True
073cdd36,0.0,True,0,1,0,True,True
2ddbd6eb,0.0,True,0,1,0,True,True
e29e595f,1.0,True,0,1,0,True,True
9b98ca73,0.0,True,0,1,0,True,True
8ea714e1,0.0,True,0,0,1,True,True
7a07402e,0.0,True,0,0,1,True,True
5457185a,0.0,False,0,1,0,True,True
70a4ae42,0.0,True,1,1,0,True,True
34bddf48,0.0,True,0,1,0,True,True
32ef16e3,0.0,False,0,1,0,True,True
20671d2e,1.0,True,0,1,0,True,True
a0a4ced7,1.0,False,0,1,0,True,True
df8e4ce7,0.0,True,0,0,0,True,True
f521b7d2,0.0,True,0,1,0,True,True
f657b074,0.0,False,0,1,0,True,True
3c98bf76,0.0,False,0,1,0,True,True
99849e8f,0.0,False,0,1,0,True,True
21ac6fa8,1.0,True,0,1,0,True,True
9cffbf24,0.0,False,0,1,0,True,True
f62947f9,0.0,False,0,1,0,True,True
a903937c,0.0,False,0,1,0,True,True
b319916c,0.0,True,0,0,0,True,True
58a6953f,0.0,False,0,1,0,True,True
711854f4,0.0,False,0,1,0,True,True
88e08cf6,1.0,False,0,1,0,True,True
e19c03a0,1.0,False,0,1,0,True,True
be22f702,0.0,True,0,1,0,True,True
19fcbcd5,1.0,True,0,1,0,True,True
93b0beb9,0.0,False,0,1,0,True,True
667e5975,0.0,False,0,1,0,True,True
4c2c6acb,0.0,True,0,1,0,True,True
ea1e73b0,0.0,True,0,1,0,True,False
23246692,1.0,True,0,1,0,True,False
303884dc,1.0,False,0,1,0,True,False
23ab6405,1.0,True,0,1,0,True,True
56bc238b,0.0,True,0,1,0,True,True
befb1a5c,0.0,True,0,1,0,True,True
865b62ce,1.0,True,0,1,0,True,True
25fd96c5,0.0,True,0,1,0,True,False
78731769,0.0,True,0,1,0,True,False
49574271,0.0,False,0,1,0,True,False
8b8fe7ae,0.0,True,0,1,0,True,False
812aaf03,0.0,True,0,1,0,True,False
7b6ac8fc,0.0,False,0,1,0,True,False
a2852d91,1.0,True,0,1,0,True,True
a40c2ce2,0.0,False,0,1,0,True,True
88d8aac2,0.0,True,0,1,0,True,True
387aeb76,1.0,True,0,1,1,True,True
d5233a34,0.0,False,0,1,0,True,False
5f8b7e77,0.0,True,0,1,0,True,False
df1e31b0,0.0,True,0,1,0,True,True
1390f1a7,1.0,True,0,1,1,True,True
fe4678bb,0.0,True,0,1,0,True,False
3f71ea0a,0.0,True,0,1,0,True,True
813fa92c,0.0,False,0,1,0,True,False
9955aa4b,0.0,True,0,1,0,True,False
aad2a22f,0.0,True,0,1,0,True,True
3946cf3f,1.0,False,0,1,0,True,False
7203743e,0.0,False,0,1,0,True,False
000e619d,0.0,True,0,1,0,True,False
d26a2f9b,1.0,True,0,1,0,True,False
7c550cb7,1.0,False,0,1,0,True,True
e2eddcef,0.0,False,0,1,0,True,False
f47eb610,0.0,False,0,1,0,True,False
e277830f,1.0,True,0,1,0,True,True
c2c89b09,0.0,True,0,1,0,True,False
09ebd175,1.0,True,0,1,1,True,True
b5241d56,0.0,True,0,1,0,True,True
0222570f,1.0,False,0,1,0,True,True
464407b8,0.0,False,0,1,0,True,False
77bae550,0.0,True,0,1,0,True,False
046d3ba1,0.0,True,0,1,0,True,False
acaa6b1f,1.0,True,0,1,0,True,True
ebcc50cd,0.0,False,0,1,0,True,False
476f312e,0.0,True,0,1,0,True,True
3a3f5934,0.0,False,0,1,0,True,False
40010aae,0.0,False,0,1,0,True,False
617c73a4,0.0,False,0,1,0,True,True
0d784c97,0.0,False,0,1,0,True,False
91872709,0.0,True,0,1,0,True,False
c1baa617,0.0,True,0,1,0,True,False
ab48a8c4,1.0,False,0,1,0,True,True
06c033ec,1.0,True,0,1,0,True,False
679da592,0.0,True,0,1,0,True,True
b1b1cc1c,0.0,False,0,1,0,True,False
d25ae024,0.0,False,0,1,0,True,False
4ca55cfc,0.0,True,0,1,0,True,True
61dcbb71,1.0,True,0,1,0,True,True
76e103ad,0.0,False,0,1,0,True,False
0d9ba914,0.0,False,0,1,0,True,False
ace31bb6,1.0,True,0,0,0,True,True
b7ac97fd,1.0,True,0,1,0,True,False
97b1d40e,0.0,False,0,1,0,True,False
4a7f5660,0.0,True,0,1,0,True,True
40c335ec,1.0,True,0,1,0,True,True
c69dc734,0.0,True,0,1,0,True,False
8f308841,0.0,True,0,1,0,True,True
828d7de9,0.0,True,0,1,0,True,False
bf4f68c5,1.0,False,0,1,0,True,False
55a8cb41,1.0,False,0,1,0,True,False
3dc3c754,0.0,True,0,1,0,True,True
1282c1fd,0.0,False,0,1,0,True,True
683a131e,0.0,True,0,1,0,True,True
99d4d406,0.0,True,0,1,0,True,False
26591e07,0.0,True,0,1,0,True,True
8cceb03f,0.0,False,0,1,0,True,True
5a65d557,1.0,True,0,1,1,True,True
3ceb0af5,0.0,True,0,1,0,True,False
cf6cb007,0.0,False,0,1,0,True,False
21b429d8,0.0,True,0,1,0,True,True
5f5a4c59,1.0,False,0,1,0,True,False
3c39a5a1,0.0,True,0,1,0,True,False
5af2db5e,1.0,True,0,1,0,True,True
6897c65f,0.0,False,0,1,0,True,True
0ba55641,0.0,False,0,1,0,True,True
fcb59c04,1.0,True,0,1,1,True,True
c07339e1,1.0,True,0,1,0,True,False
0b8460ef,0.0,True,0,1,0,True,True
85c67362,0.0,True,0,1,0,True,False
377f0ba7,0.0,False,0,1,0,True,False
9b0f2407,1.0,True,0,1,0,True,True
ad605c87,1.0,False,0,1,0,True,False
bd2b9e0e,0.0,True,0,1,0,True,True
ee65dc93,0.0,True,0,1,0,True,True
ffd62616,0.0,True,0,1,0,True,True
7ee0d973,0.0,True,0,1,0,True,False
65af6718,0.0,False,0,1,0,True,False
9072624d,0.0,True,0,1,0,True,True
d6b9eb3d,0.0,False,0,1,0,True,False
124016f7,0.0,False,0,1,0,True,False
9ccf882a,1.0,True,0,0,0,True,True
53bfbd9f,0.0,True,0,1,0,True,True
30bb52d6,1.0,False,0,1,0,True,False
e7029527,0.0,False,0,1,0,True,False
b95f8874,1.0,True,0,1,0,True,True
c350e842,1.0,True,0,1,0,True,True
5454a862,1.0,True,0,1,0,True,True
36aaed05,0.0,False,0,1,0,True,True
a55f7863,1.0,True,0,1,0,True,True
e9bb258b,0.0,False,0,1,0,True,False
4fe51346,0.0,False,0,1,0,True,False
7dd4b04d,1.0,False,0,1,0,True,True
b2a10d4a,1.0,False,0,1,0,True,False
d7afd266,0.0,False,0,1,0,True,False
722940fd,0.0,False,0,1,0,True,False
7f73a6e8,1.0,True,0,0,0,True,True
7779cf0b,0.0,False,0,1,0,True,False
bd803114,0.0,False,0,1,0,True,True
b8819657,0.0,False,0,1,0,True,True
cf392413,1.0,True,0,1,0,True,False
6a88f100,0.0,False,0,1,0,True,False
520c8e39,0.0,True,0,1,0,True,False
4726b842,0.0,False,0,1,0,True,False
93d18691,0.0,False,0,1,0,True,False
0909c350,0.0,False,0,1,0,True,False
5a66dbf6,0.0,True,0,1,0,True,True
8a690b95,0.0,True,0,0,1,True,True
398a253c,1.0,False,0,1,0,True,False
1f97fdbe,1.0,True,0,1,0,True,False
089e36af,1.0,False,0,1,0,True,False
f18684c7,0.0,True,0,1,0,True,False
366cd058,0.0,False,0,1,0,True,True
5dbbc8a8,1.0,True,0,1,0,True,True
1a913457,0.0,True,0,1,0,True,False
57ed2cc9,1.0,True,0,1,0,True,True
783e5651,0.0,False,0,1,0,True,False
c0061a04,0.0,True,0,1,0,True,True
8b450502,0.0,False,0,1,0,True,False
6fc8cf8a,0.0,False,0,1,0,True,True
254644b8,1.0,True,0,1,0,True,False
80abbe2b,0.0,True,0,1,0,True,False
ed7ba79c,0.0,True,0,1,0,True,True
dbab2cb7,0.0,False,0,1,0,True,False
6b08957c,0.0,False,0,1,0,True,False
44cb8190,0.0,True,0,1,0,True,False
48166f63,0.0,True,0,1,0,True,False
fd388730,0.0,False,0,1,0,True,False
b0aabb12,0.0,True,0,1,0,True,False
59625646,0.0,False,0,1,0,True,False
35572725,0.0,True,0,1,1,True,False
73a38dcc,0.0,False,0,1,0,True,True
9de9752d,1.0,False,0,1,0,True,False
950baaab,1.0,True,0,1,1,True,True
967141d3,0.0,True,0,1,0,True,True
0967f3a4,0.0,False,0,1,0,True,False
3c615521,0.0,True,0,1,0,True,True
496d5195,0.0,True,0,1,0,True,False
e98d281e,0.0,True,0,1,0,True,False
1084b2e9,0.0,True,0,1,0,True,True
0f660f6e,0.0,True,0,1,0,True,False
